track,week,concept,concept_key,search_url,status,video_id,duration_min,creator,why
ml-engineering,9,Tensors,tensors,https://www.youtube.com/results?search_query=Tensors+tutorial+explained,,,,,
ml-engineering,9,nn.Module,nn-module,https://www.youtube.com/results?search_query=nn.Module+tutorial+explained,,,,,
ml-engineering,12,Autoencoders,autoencoders,https://www.youtube.com/results?search_query=Autoencoders+tutorial+explained,,,,,
ml-engineering,12,Generative Adversarial Networks,generative-adversarial-networks,https://www.youtube.com/results?search_query=Generative+Adversarial+Networks+tutorial+explained,,,,,
ml-engineering,12,DDPM and DDIM,ddpm-and-ddim,https://www.youtube.com/results?search_query=DDPM+and+DDIM+tutorial+explained,,,,,
ml-engineering,13,What to track,what-to-track,https://www.youtube.com/results?search_query=What+to+track+tutorial+explained,,,,,
ml-engineering,13,MLflow,mlflow,https://www.youtube.com/results?search_query=MLflow+tutorial+explained,,,,,
ml-engineering,13,Determinism and seeding,determinism-and-seeding,https://www.youtube.com/results?search_query=Determinism+and+seeding+tutorial+explained,,,,,
ml-engineering,14,GPU memory hierarchy,gpu-memory-hierarchy,https://www.youtube.com/results?search_query=GPU+memory+hierarchy+tutorial+explained,,,,,
ml-engineering,14,Gradient accumulation,gradient-accumulation,https://www.youtube.com/results?search_query=Gradient+accumulation+tutorial+explained,,,,,
ml-engineering,14,DataParallel vs DistributedDataParallel,dataparallel-vs-distributeddataparallel,https://www.youtube.com/results?search_query=DataParallel+vs+DistributedDataParallel+tutorial+explained,,,,,
ml-engineering,15,Pipelines as DAGs,pipelines-as-dags,https://www.youtube.com/results?search_query=Pipelines+as+DAGs+tutorial+explained,,,,,
ml-engineering,18,What can go wrong in production,what-can-go-wrong-in-production,https://www.youtube.com/results?search_query=What+can+go+wrong+in+production+tutorial+explained,,,,,
ml-engineering,18,Concept drift,concept-drift,https://www.youtube.com/results?search_query=Concept+drift+tutorial+explained,,,,,
ml-engineering,19,Why offline metrics aren't enough,why-offline-metrics-aren-t-enough,https://www.youtube.com/results?search_query=Why+offline+metrics+aren%27t+enough+tutorial+explained,,,,,
ml-engineering,19,Two-sample tests,two-sample-tests,https://www.youtube.com/results?search_query=Two-sample+tests+tutorial+explained,,,,,
ml-engineering,20,Collaborative filtering,collaborative-filtering,https://www.youtube.com/results?search_query=Collaborative+filtering+tutorial+explained,,,,,
ml-engineering,20,Embeddings for recommenders,embeddings-for-recommenders,https://www.youtube.com/results?search_query=Embeddings+for+recommenders+tutorial+explained,,,,,
ml-engineering,20,Cold-start,cold-start,https://www.youtube.com/results?search_query=Cold-start+tutorial+explained,,,,,
ml-engineering,21,CI/CD for ML,ci-cd-for-ml,https://www.youtube.com/results?search_query=CI%2FCD+for+ML+tutorial+explained,,,,,
ml-engineering,22,When you need distributed,when-you-need-distributed,https://www.youtube.com/results?search_query=When+you+need+distributed+tutorial+explained,,,,,
ml-engineering,23,Definitions of fairness,definitions-of-fairness,https://www.youtube.com/results?search_query=Definitions+of+fairness+tutorial+explained,,,,,
ml-engineering,23,Mitigation,mitigation,https://www.youtube.com/results?search_query=Mitigation+tutorial+explained,,,,,
ml-engineering,23,SHAP,shap,https://www.youtube.com/results?search_query=SHAP+tutorial+explained,,,,,
data-science,3,Concatenate multiple months of data,concatenate-multiple-months-of-data,https://www.youtube.com/results?search_query=Concatenate+multiple+months+of+data+tutorial+explained,,,,,
data-science,3,GroupBy on multiple columns,groupby-on-multiple-columns,https://www.youtube.com/results?search_query=GroupBy+on+multiple+columns+tutorial+explained,,,,,
data-science,4,Load TaxiPulse data into SQL,load-taxipulse-data-into-sql,https://www.youtube.com/results?search_query=Load+TaxiPulse+data+into+SQL+tutorial+explained,,,,,
data-science,4,"SELECT, WHERE, GROUP BY",select-where-group-by,https://www.youtube.com/results?search_query=SELECT%2C+WHERE%2C+GROUP+BY+tutorial+explained,,,,,
data-science,5,Regression vs classification — and the ML workflow,regression-vs-classification-and-the-ml-workflow,https://www.youtube.com/results?search_query=Regression+vs+classification+%E2%80%94+and+the+ML+workflow+tutorial+explained,,,,,
data-science,6,Why p-values matter — signal vs noise,why-p-values-matter-signal-vs-noise,https://www.youtube.com/results?search_query=Why+p-values+matter+%E2%80%94+signal+vs+noise+tutorial+explained,,,,,
data-science,6,Confidence intervals,confidence-intervals,https://www.youtube.com/results?search_query=Confidence+intervals+tutorial+explained,,,,,
data-science,6,T-test between two groups,t-test-between-two-groups,https://www.youtube.com/results?search_query=T-test+between+two+groups+tutorial+explained,,,,,
data-science,7,Save the model,save-the-model,https://www.youtube.com/results?search_query=Save+the+model+tutorial+explained,,,,,
data-science,8,Ethics + robots.txt,ethics-robots-txt,https://www.youtube.com/results?search_query=Ethics+%2B+robots.txt+tutorial+explained,,,,,
data-science,8,BeautifulSoup basics,beautifulsoup-basics,https://www.youtube.com/results?search_query=BeautifulSoup+basics+tutorial+explained,,,,,
data-science,9,Set up Streamlit,set-up-streamlit,https://www.youtube.com/results?search_query=Set+up+Streamlit+tutorial+explained,,,,,
data-science,10,What 'polish' means,what-polish-means,https://www.youtube.com/results?search_query=What+%27polish%27+means+tutorial+explained,,,,,
data-science,10,Fix the top issues,fix-the-top-issues,https://www.youtube.com/results?search_query=Fix+the+top+issues+tutorial+explained,,,,,
data-science,11,Why this matters NOW,why-this-matters-now,https://www.youtube.com/results?search_query=Why+this+matters+NOW+tutorial+explained,,,,,
data-science,11,Cursor / Copilot setup,cursor-copilot-setup,https://www.youtube.com/results?search_query=Cursor+%2F+Copilot+setup+tutorial+explained,,,,,
data-science,12,What is sentiment analysis?,what-is-sentiment-analysis,https://www.youtube.com/results?search_query=What+is+sentiment+analysis%3F+tutorial+explained,,,,,
data-science,12,Set up the project,set-up-the-project,https://www.youtube.com/results?search_query=Set+up+the+project+tutorial+explained,,,,,
data-science,13,Why hand-label,why-hand-label,https://www.youtube.com/results?search_query=Why+hand-label+tutorial+explained,,,,,
data-science,14,What an A/B test really is,what-an-a-b-test-really-is,https://www.youtube.com/results?search_query=What+an+A%2FB+test+really+is+tutorial+explained,,,,,
data-science,14,Define the experiment + hypothesis,define-the-experiment-hypothesis,https://www.youtube.com/results?search_query=Define+the+experiment+%2B+hypothesis+tutorial+explained,,,,,
data-science,14,Sample size + statistical power,sample-size-statistical-power,https://www.youtube.com/results?search_query=Sample+size+%2B+statistical+power+tutorial+explained,,,,,
data-science,15,What fine-tuning is,what-fine-tuning-is,https://www.youtube.com/results?search_query=What+fine-tuning+is+tutorial+explained,,,,,
data-science,15,Move to Colab + GPU,move-to-colab-gpu,https://www.youtube.com/results?search_query=Move+to+Colab+%2B+GPU+tutorial+explained,,,,,
data-science,15,Prepare the data,prepare-the-data,https://www.youtube.com/results?search_query=Prepare+the+data+tutorial+explained,,,,,
data-science,16,Why interpretability matters,why-interpretability-matters,https://www.youtube.com/results?search_query=Why+interpretability+matters+tutorial+explained,,,,,
data-science,17,Why synthetic data,why-synthetic-data,https://www.youtube.com/results?search_query=Why+synthetic+data+tutorial+explained,,,,,
data-science,17,Faker for realistic fake records,faker-for-realistic-fake-records,https://www.youtube.com/results?search_query=Faker+for+realistic+fake+records+tutorial+explained,,,,,
data-science,18,Build the inference function,build-the-inference-function,https://www.youtube.com/results?search_query=Build+the+inference+function+tutorial+explained,,,,,
data-science,19,Why split the stack,why-split-the-stack,https://www.youtube.com/results?search_query=Why+split+the+stack+tutorial+explained,,,,,
data-science,19,FastAPI endpoint,fastapi-endpoint,https://www.youtube.com/results?search_query=FastAPI+endpoint+tutorial+explained,,,,,
data-science,20,What's left to ship,what-s-left-to-ship,https://www.youtube.com/results?search_query=What%27s+left+to+ship+tutorial+explained,,,,,
data-science,20,Fix the rough edges,fix-the-rough-edges,https://www.youtube.com/results?search_query=Fix+the+rough+edges+tutorial+explained,,,,,
data-science,21,Get the dataset + set up,get-the-dataset-set-up,https://www.youtube.com/results?search_query=Get+the+dataset+%2B+set+up+tutorial+explained,,,,,
data-science,22,What ARIMA actually is,what-arima-actually-is,https://www.youtube.com/results?search_query=What+ARIMA+actually+is+tutorial+explained,,,,,
data-science,22,Stationarity check — ADF test,stationarity-check-adf-test,https://www.youtube.com/results?search_query=Stationarity+check+%E2%80%94+ADF+test+tutorial+explained,,,,,
data-science,22,Fit auto-ARIMA,fit-auto-arima,https://www.youtube.com/results?search_query=Fit+auto-ARIMA+tutorial+explained,,,,,
data-science,23,What Prophet is,what-prophet-is,https://www.youtube.com/results?search_query=What+Prophet+is+tutorial+explained,,,,,
data-science,23,Install + format data,install-format-data,https://www.youtube.com/results?search_query=Install+%2B+format+data+tutorial+explained,,,,,
data-science,23,Fit Prophet,fit-prophet,https://www.youtube.com/results?search_query=Fit+Prophet+tutorial+explained,,,,,
data-science,24,Prepare windowed data,prepare-windowed-data,https://www.youtube.com/results?search_query=Prepare+windowed+data+tutorial+explained,,,,,
data-science,24,Build the LSTM,build-the-lstm,https://www.youtube.com/results?search_query=Build+the+LSTM+tutorial+explained,,,,,
data-science,25,Why MLOps,why-mlops,https://www.youtube.com/results?search_query=Why+MLOps+tutorial+explained,,,,,
data-science,25,Install + start MLflow,install-start-mlflow,https://www.youtube.com/results?search_query=Install+%2B+start+MLflow+tutorial+explained,,,,,
data-science,26,AWS Free Tier — safely,aws-free-tier-safely,https://www.youtube.com/results?search_query=AWS+Free+Tier+%E2%80%94+safely+tutorial+explained,,,,,
data-science,27,Pick the winner,pick-the-winner,https://www.youtube.com/results?search_query=Pick+the+winner+tutorial+explained,,,,,
data-science,28,Write the spec,write-the-spec,https://www.youtube.com/results?search_query=Write+the+spec+tutorial+explained,,,,,
data-science,29,Clean — and document every decision,clean-and-document-every-decision,https://www.youtube.com/results?search_query=Clean+%E2%80%94+and+document+every+decision+tutorial+explained,,,,,
data-science,30,Deploy,deploy,https://www.youtube.com/results?search_query=Deploy+tutorial+explained,,,,,
data-science,31,Audit what you have,audit-what-you-have,https://www.youtube.com/results?search_query=Audit+what+you+have+tutorial+explained,,,,,
data-science,31,Buy a domain,buy-a-domain,https://www.youtube.com/results?search_query=Buy+a+domain+tutorial+explained,,,,,
data-science,32,Understand LoRA,understand-lora,https://www.youtube.com/results?search_query=Understand+LoRA+tutorial+explained,,,,,
data-science,32,Pick a task + dataset,pick-a-task-dataset,https://www.youtube.com/results?search_query=Pick+a+task+%2B+dataset+tutorial+explained,,,,,
data-science,33,Understand RAG,understand-rag,https://www.youtube.com/results?search_query=Understand+RAG+tutorial+explained,,,,,
data-science,33,Pick corpus + chunk,pick-corpus-chunk,https://www.youtube.com/results?search_query=Pick+corpus+%2B+chunk+tutorial+explained,,,,,
data-science,33,Embed + index,embed-index,https://www.youtube.com/results?search_query=Embed+%2B+index+tutorial+explained,,,,,
data-science,35,Mindset shift,mindset-shift,https://www.youtube.com/results?search_query=Mindset+shift+tutorial+explained,,,,,
data-science,35,DAGs,dags,https://www.youtube.com/results?search_query=DAGs+tutorial+explained,,,,,
data-science,35,Propensity Score Matching,propensity-score-matching,https://www.youtube.com/results?search_query=Propensity+Score+Matching+tutorial+explained,,,,,
data-science,36,Concepts,concepts,https://www.youtube.com/results?search_query=Concepts+tutorial+explained,,,,,
data-science,36,Pick model + sensitive attribute,pick-model-sensitive-attribute,https://www.youtube.com/results?search_query=Pick+model+%2B+sensitive+attribute+tutorial+explained,,,,,
data-science,36,Run a Fairlearn audit,run-a-fairlearn-audit,https://www.youtube.com/results?search_query=Run+a+Fairlearn+audit+tutorial+explained,,,,,
data-science,38,Write 5 tests,write-5-tests,https://www.youtube.com/results?search_query=Write+5+tests+tutorial+explained,,,,,
data-science,39,Record the demo,record-the-demo,https://www.youtube.com/results?search_query=Record+the+demo+tutorial+explained,,,,,
data-science,40,RL intuition,rl-intuition,https://www.youtube.com/results?search_query=RL+intuition+tutorial+explained,,,,,
data-science,40,CartPole Q-learning,cartpole-q-learning,https://www.youtube.com/results?search_query=CartPole+Q-learning+tutorial+explained,,,,,
data-science,40,Exploration strategies,exploration-strategies,https://www.youtube.com/results?search_query=Exploration+strategies+tutorial+explained,,,,,
data-science,41,Intuition + dataset,intuition-dataset,https://www.youtube.com/results?search_query=Intuition+%2B+dataset+tutorial+explained,,,,,
data-science,43,Why privacy,why-privacy,https://www.youtube.com/results?search_query=Why+privacy+tutorial+explained,,,,,
data-science,43,Differential privacy intuition,differential-privacy-intuition,https://www.youtube.com/results?search_query=Differential+privacy+intuition+tutorial+explained,,,,,
